wheel_index,slip_ratio,angular_velocity,linear_speed,current_brake_torque,current_drive_torque,desired_brake_torque,desired_drive_torque,speed_to_velocity_ratio,excess_drive_torque,slip_deviation
1,0.00827551,58.5611,17.4241,0,69.2992,0,69.6176,0.29753709719357907,-0.3183999999999969,-0.09172449
2,0.00827551,58.5611,17.4241,0,69.2992,0,69.6176,0.29753709719357907,-0.3183999999999969,-0.09172449
3,0.00827551,58.5611,17.4241,0,69.2992,0,69.6176,0.29753709719357907,-0.3183999999999969,-0.09172449
0,0.00831488,58.5895,17.4319,0,69.6175,0,69.9357,0.2975260021415782,-0.31819999999999027,-0.09168512000000001
1,0.00831488,58.5895,17.4319,0,69.6175,0,69.9357,0.2975260021415782,-0.31819999999999027,-0.09168512000000001
2,0.00831488,58.5895,17.4319,0,69.6175,0,69.9357,0.2975260021415782,-0.31819999999999027,-0.09168512000000001
3,0.00831488,58.5895,17.4319,0,69.6175,0,69.9357,0.2975260021415782,-0.31819999999999027,-0.09168512000000001
0,0.00835425,58.6181,17.4397,0,69.9356,0,70.2538,0.29751390274481937,-0.3182000000000045,-0.09164575
1,0.00835425,58.6181,17.4397,0,69.9356,0,70.2538,0.29751390274481937,-0.3182000000000045,-0.09164575
2,0.00835425,58.6181,17.4397,0,69.9356,0,70.2538,0.29751390274481937,-0.3182000000000045,-0.09164575
3,0.00835425,58.6181,17.4397,0,69.9356,0,70.2538,0.29751390274481937,-0.3182000000000045,-0.09164575
0,0.00839362,58.6468,17.4476,0,70.2537,0,70.5717,0.29750301299469006,-0.31800000000001205,-0.09160638
1,0.00839362,58.6468,17.4476,0,70.2537,0,70.5717,0.29750301299469006,-0.31800000000001205,-0.09160638
2,0.00839362,58.6468,17.4476,0,70.2537,0,70.5717,0.29750301299469006,-0.31800000000001205,-0.09160638
3,0.00839362,58.6468,17.4476,0,70.2537,0,70.5717,0.29750301299469006,-0.31800000000001205,-0.09160638
0,0.00843298,58.6757,17.4555,0,70.5716,0,70.8895,0.2974911198760114,-0.3178999999999945,-0.09156702
1,0.00843298,58.6757,17.4555,0,70.5716,0,70.8895,0.2974911198760114,-0.3178999999999945,-0.09156702
2,0.00843298,58.6757,17.4555,0,70.5716,0,70.8895,0.2974911198760114,-0.3178999999999945,-0.09156702
3,0.00843298,58.6757,17.4555,0,70.5716,0,70.8895,0.2974911198760114,-0.3178999999999945,-0.09156702
0,0.00847234,58.7046,17.4634,0,70.8894,0,71.2072,0.29747923846718594,-0.3178000000000054,-0.09152766000000001
1,0.00847234,58.7046,17.4634,0,70.8894,0,71.2072,0.29747923846718594,-0.3178000000000054,-0.09152766000000001
2,0.00847234,58.7046,17.4634,0,70.8894,0,71.2072,0.29747923846718594,-0.3178000000000054,-0.09152766000000001
3,0.00847234,58.7046,17.4634,0,70.8894,0,71.2072,0.29747923846718594,-0.3178000000000054,-0.09152766000000001
0,0.0085117,58.7337,17.4714,0,71.207,0,71.5247,0.29746805841504864,-0.3177000000000021,-0.09148830000000001
1,0.0085117,58.7337,17.4714,0,71.207,0,71.5247,0.29746805841504864,-0.3177000000000021,-0.09148830000000001
2,0.0085117,58.7337,17.4714,0,71.207,0,71.5247,0.29746805841504864,-0.3177000000000021,-0.09148830000000001
3,0.0085117,58.7337,17.4714,0,71.207,0,71.5247,0.29746805841504864,-0.3177000000000021,-0.09148830000000001
0,0.00855105,58.7629,17.4794,0,71.5246,0,71.8421,0.2974563832374443,-0.31749999999999545,-0.09144895
1,0.00855105,58.7629,17.4794,0,71.5246,0,71.8421,0.2974563832374443,-0.31749999999999545,-0.09144895
2,0.00855105,58.7629,17.4794,0,71.5246,0,71.8421,0.2974563832374443,-0.31749999999999545,-0.09144895
3,0.00855105,58.7629,17.4794,0,71.5246,0,71.8421,0.2974563832374443,-0.31749999999999545,-0.09144895
0,0.0085904,58.7922,17.4874,0,71.842,0,72.1595,0.2974442137316819,-0.31749999999999545,-0.09140960000000001
1,0.0085904,58.7922,17.4874,0,71.842,0,72.1595,0.2974442137316819,-0.31749999999999545,-0.09140960000000001
2,0.0085904,58.7922,17.4874,0,71.842,0,72.1595,0.2974442137316819,-0.31749999999999545,-0.09140960000000001
3,0.0085904,58.7922,17.4874,0,71.842,0,72.1595,0.2974442137316819,-0.31749999999999545,-0.09140960000000001
0,0.00862975,58.8217,17.4955,0,72.1593,0,72.4767,0.297432745102016,-0.31739999999999213,-0.09137025
1,0.00862975,58.8217,17.4955,0,72.1593,0,72.4767,0.297432745102016,-0.31739999999999213,-0.09137025
2,0.00862975,58.8217,17.4955,0,72.1593,0,72.4767,0.297432745102016,-0.31739999999999213,-0.09137025
3,0.00862975,58.8217,17.4955,0,72.1593,0,72.4767,0.297432745102016,-0.31739999999999213,-0.09137025
0,0.00866909,58.8513,17.5036,0,72.4765,0,72.7938,0.2974207825923848,-0.317300000000003,-0.09133091
1,0.00866909,58.8513,17.5036,0,72.4765,0,72.7938,0.2974207825923848,-0.317300000000003,-0.09133091
2,0.00866909,58.8513,17.5036,0,72.4765,0,72.7938,0.2974207825923848,-0.317300000000003,-0.09133091
3,0.00866909,58.8513,17.5036,0,72.4765,0,72.7938,0.2974207825923848,-0.317300000000003,-0.09133091
0,0.00870843,58.8809,17.5118,0,72.7936,0,73.1107,0.29741053045366955,-0.3170999999999964,-0.09129157
1,0.00870843,58.8809,17.5118,0,72.7936,0,73.1107,0.29741053045366955,-0.3170999999999964,-0.09129157
2,0.00870843,58.8809,17.5118,0,72.7936,0,73.1107,0.29741053045366955,-0.3170999999999964,-0.09129157
3,0.00870843,58.8809,17.5118,0,72.7936,0,73.1107,0.29741053045366955,-0.3170999999999964,-0.09129157
0,0.00874777,58.9107,17.52,0,73.1106,0,73.4276,0.2973992789527322,-0.31699999999999307,-0.09125223
1,0.00874777,58.9107,17.52,0,73.1106,0,73.4276,0.2973992789527322,-0.31699999999999307,-0.09125223
2,0.00874777,58.9107,17.52,0,73.1106,0,73.4276,0.2973992789527322,-0.31699999999999307,-0.09125223
3,0.00874777,58.9107,17.52,0,73.1106,0,73.4276,0.2973992789527322,-0.31699999999999307,-0.09125223
0,0.0087871,58.9407,17.5282,0,73.4274,0,73.7443,0.29738702971992137,-0.31689999999998975,-0.0912129
1,0.0087871,58.9407,17.5282,0,73.4274,0,73.7443,0.29738702971992137,-0.31689999999998975,-0.0912129
2,0.0087871,58.9407,17.5282,0,73.4274,0,73.7443,0.29738702971992137,-0.31689999999998975,-0.0912129
3,0.0087871,58.9407,17.5282,0,73.4274,0,73.7443,0.29738702971992137,-0.31689999999998975,-0.0912129
0,0.00882643,58.9707,17.5364,0,73.7442,0,74.0609,0.29737479295014657,-0.3166999999999973,-0.09117357000000001
1,0.00882643,58.9707,17.5364,0,73.7442,0,74.0609,0.29737479295014657,-0.3166999999999973,-0.09117357000000001
2,0.00882643,58.9707,17.5364,0,73.7442,0,74.0609,0.29737479295014657,-0.3166999999999973,-0.09117357000000001
3,0.00882643,58.9707,17.5364,0,73.7442,0,74.0609,0.29737479295014657,-0.3166999999999973,-0.09117357000000001
0,0.00886576,59.0009,17.5447,0,74.0608,0,74.3774,0.29736325552045384,-0.316599999999994,-0.09113424
1,0.00886576,59.0009,17.5447,0,74.0608,0,74.3774,0.29736325552045384,-0.316599999999994,-0.09113424
2,0.00886576,59.0009,17.5447,0,74.0608,0,74.3774,0.29736325552045384,-0.316599999999994,-0.09113424
3,0.00886576,59.0009,17.5447,0,74.0608,0,74.3774,0.29736325552045384,-0.316599999999994,-0.09113424
0,0.00890508,59.0312,17.553,0,74.3773,0,74.6938,0.29735122617613696,-0.3164999999999907,-0.09109492000000001
1,0.00890508,59.0312,17.553,0,74.3773,0,74.6938,0.29735122617613696,-0.3164999999999907,-0.09109492000000001
2,0.00890508,59.0312,17.553,0,74.3773,0,74.6938,0.29735122617613696,-0.3164999999999907,-0.09109492000000001
3,0.00890508,59.0312,17.553,0,74.3773,0,74.6938,0.29735122617613696,-0.3164999999999907,-0.09109492000000001
0,0.0089444,59.0616,17.5614,0,74.6937,0,75.01,0.2973403988828545,-0.31629999999999825,-0.0910556
1,0.0089444,59.0616,17.5614,0,74.6937,0,75.01,0.2973403988828545,-0.31629999999999825,-0.0910556
2,0.0089444,59.0616,17.5614,0,74.6937,0,75.01,0.2973403988828545,-0.31629999999999825,-0.0910556
3,0.0089444,59.0616,17.5614,0,74.6937,0,75.01,0.2973403988828545,-0.31629999999999825,-0.0910556
0,0.00898371,59.0921,17.5698,0,75.0099,0,75.3262,0.2973290795668274,-0.31629999999999825,-0.09101629
1,0.00898371,59.0921,17.5698,0,75.0099,0,75.3262,0.2973290795668274,-0.31629999999999825,-0.09101629
2,0.00898371,59.0921,17.5698,0,75.0099,0,75.3262,0.2973290795668274,-0.31629999999999825,-0.09101629
3,0.00898371,59.0921,17.5698,0,75.0099,0,75.3262,0.2973290795668274,-0.31629999999999825,-0.09101629
0,0.00902303,59.1228,17.5782,0,75.3261,0,75.6422,0.2973167661660685,-0.3161000000000058,-0.09097697
1,0.00902303,59.1228,17.5782,0,75.3261,0,75.6422,0.2973167661660685,-0.3161000000000058,-0.09097697
2,0.00902303,59.1228,17.5782,0,75.3261,0,75.6422,0.2973167661660685,-0.3161000000000058,-0.09097697
3,0.00902303,59.1228,17.5782,0,75.3261,0,75.6422,0.2973167661660685,-0.3161000000000058,-0.09097697
0,0.00906234,59.1535,17.5867,0,75.6421,0,75.9581,0.297306156063358,-0.3160000000000025,-0.09093766
1,0.00906234,59.1535,17.5867,0,75.6421,0,75.9581,0.297306156063358,-0.3160000000000025,-0.09093766
2,0.00906234,59.1535,17.5867,0,75.6421,0,75.9581,0.297306156063358,-0.3160000000000025,-0.09093766
3,0.00906234,59.1535,17.5867,0,75.6421,0,75.9581,0.297306156063358,-0.3160000000000025,-0.09093766
0,0.00910164,59.1844,17.5952,0,75.958,0,76.2739,0.29729455232638075,-0.3158999999999992,-0.09089836000000001
1,0.00910164,59.1844,17.5952,0,75.958,0,76.2739,0.29729455232638075,-0.3158999999999992,-0.09089836000000001
2,0.00910164,59.1844,17.5952,0,75.958,0,76.2739,0.29729455232638075,-0.3158999999999992,-0.09089836000000001
3,0.00910164,59.1844,17.5952,0,75.958,0,76.2739,0.29729455232638075,-0.3158999999999992,-0.09089836000000001
0,0.00914094,59.2154,17.6037,0,76.2738,0,76.5896,0.2972824586630765,-0.3158000000000101,-0.09085906
1,0.00914094,59.2154,17.6037,0,76.2738,0,76.5896,0.2972824586630765,-0.3158000000000101,-0.09085906
2,0.00914094,59.2154,17.6037,0,76.2738,0,76.5896,0.2972824586630765,-0.3158000000000101,-0.09085906
3,0.00914094,59.2154,17.6037,0,76.2738,0,76.5896,0.2972824586630765,-0.3158000000000101,-0.09085906
0,0.00918024,59.2466,17.6123,0,76.5894,0,76.9051,0.29727106201417364,-0.31570000000000675,-0.09081976
1,0.00918024,59.2466,17.6123,0,76.5894,0,76.9051,0.29727106201417364,-0.31570000000000675,-0.09081976
2,0.00918024,59.2466,17.6123,0,76.5894,0,76.9051,0.29727106201417364,-0.31570000000000675,-0.09081976
3,0.00918024,59.2466,17.6123,0,76.5894,0,76.9051,0.29727106201417364,-0.31570000000000675,-0.09081976
0,0.00921954,59.2778,17.6209,0,76.905,0,77.2205,0.2972596773621882,-0.3155000000000001,-0.09078046000000001
1,0.00921954,59.2778,17.6209,0,76.905,0,77.2205,0.2972596773621882,-0.3155000000000001,-0.09078046000000001
2,0.00921954,59.2778,17.6209,0,76.905,0,77.2205,0.2972596773621882,-0.3155000000000001,-0.09078046000000001
3,0.00921954,59.2778,17.6209,0,76.905,0,77.2205,0.2972596773621882,-0.3155000000000001,-0.09078046000000001
0,0.00925883,59.3092,17.6295,0,77.2204,0,77.5359,0.2972473023199217,-0.3155000000000001,-0.09074117000000001
1,0.00925883,59.3092,17.6295,0,77.2204,0,77.5359,0.2972473023199217,-0.3155000000000001,-0.09074117000000001
2,0.00925883,59.3092,17.6295,0,77.2204,0,77.5359,0.2972473023199217,-0.3155000000000001,-0.09074117000000001
3,0.00925883,59.3092,17.6295,0,77.2204,0,77.5359,0.2972473023199217,-0.3155000000000001,-0.09074117000000001
0,0.00929812,59.3407,17.6382,0,77.5357,0,77.8511,0.2972361246625651,-0.3153999999999968,-0.09070188000000001
1,0.00929812,59.3407,17.6382,0,77.5357,0,77.8511,0.2972361246625651,-0.3153999999999968,-0.09070188000000001
2,0.00929812,59.3407,17.6382,0,77.5357,0,77.8511,0.2972361246625651,-0.3153999999999968,-0.09070188000000001
3,0.00929812,59.3407,17.6382,0,77.5357,0,77.8511,0.2972361246625651,-0.3153999999999968,-0.09070188000000001
0,0.0093374,59.3723,17.6469,0,77.8509,0,78.1661,0.2972244582536897,-0.31520000000000437,-0.09066260000000001
1,0.0093374,59.3723,17.6469,0,77.8509,0,78.1661,0.2972244582536897,-0.31520000000000437,-0.09066260000000001
2,0.0093374,59.3723,17.6469,0,77.8509,0,78.1661,0.2972244582536897,-0.31520000000000437,-0.09066260000000001
3,0.0093374,59.3723,17.6469,0,77.8509,0,78.1661,0.2972244582536897,-0.31520000000000437,-0.09066260000000001
0,0.00937668,59.4041,17.6557,0,78.166,0,78.4811,0.29721348699477834,-0.31510000000000105,-0.09062332000000001
1,0.00937668,59.4041,17.6557,0,78.166,0,78.4811,0.29721348699477834,-0.31510000000000105,-0.09062332000000001
2,0.00937668,59.4041,17.6557,0,78.166,0,78.4811,0.29721348699477834,-0.31510000000000105,-0.09062332000000001
3,0.00937668,59.4041,17.6557,0,78.166,0,78.4811,0.29721348699477834,-0.31510000000000105,-0.09062332000000001
0,0.00941596,59.4359,17.6644,0,78.481,0,78.7959,0.2972008449909761,-0.3149000000000086,-0.09058404
1,0.00941596,59.4359,17.6644,0,78.481,0,78.7959,0.2972008449909761,-0.3149000000000086,-0.09058404
2,0.00941596,59.4359,17.6644,0,78.481,0,78.7959,0.2972008449909761,-0.3149000000000086,-0.09058404
3,0.00941596,59.4359,17.6644,0,78.481,0,78.7959,0.2972008449909761,-0.3149000000000086,-0.09058404
0,0.00945523,59.4679,17.6733,0,78.7958,0,79.1107,0.2971905801753454,-0.3148999999999944,-0.09054477000000001
1,0.00945523,59.4679,17.6733,0,78.7958,0,79.1107,0.2971905801753454,-0.3148999999999944,-0.09054477000000001
2,0.00945523,59.4679,17.6733,0,78.7958,0,79.1107,0.2971905801753454,-0.3148999999999944,-0.09054477000000001
3,0.00945523,59.4679,17.6733,0,78.7958,0,79.1107,0.2971905801753454,-0.3148999999999944,-0.09054477000000001
0,0.0094945,59.5,17.6821,0,79.1105,0,79.4253,0.2971781462659135,-0.3147999999999911,-0.0905055
1,0.0094945,59.5,17.6821,0,79.1105,0,79.4253,0.2971781462659135,-0.3147999999999911,-0.0905055
2,0.0094945,59.5,17.6821,0,79.1105,0,79.4253,0.2971781462659135,-0.3147999999999911,-0.0905055
3,0.0094945,59.5,17.6821,0,79.1105,0,79.4253,0.2971781462659135,-0.3147999999999911,-0.0905055
0,0.00953377,59.5322,17.691,0,79.4252,0,79.7398,0.2971669063604754,-0.31459999999999866,-0.09046623000000001
1,0.00953377,59.5322,17.691,0,79.4252,0,79.7398,0.2971669063604754,-0.31459999999999866,-0.09046623000000001
2,0.00953377,59.5322,17.691,0,79.4252,0,79.7398,0.2971669063604754,-0.31459999999999866,-0.09046623000000001
3,0.00953377,59.5322,17.691,0,79.4252,0,79.7398,0.2971669063604754,-0.31459999999999866,-0.09046623000000001
0,0.00957303,59.5645,17.6999,0,79.7396,0,80.0541,0.2971551797269316,-0.31450000000000955,-0.09042697000000001
1,0.00957303,59.5645,17.6999,0,79.7396,0,80.0541,0.2971551797269316,-0.31450000000000955,-0.09042697000000001
2,0.00957303,59.5645,17.6999,0,79.7396,0,80.0541,0.2971551797269316,-0.31450000000000955,-0.09042697000000001
3,0.00957303,59.5645,17.6999,0,79.7396,0,80.0541,0.2971551797269316,-0.31450000000000955,-0.09042697000000001
0,0.00961229,59.597,17.7089,0,80.054,0,80.3684,0.2971441465653616,-0.314399999999992,-0.09038771000000001
1,0.00961229,59.597,17.7089,0,80.054,0,80.3684,0.2971441465653616,-0.314399999999992,-0.09038771000000001
2,0.00961229,59.597,17.7089,0,80.054,0,80.3684,0.2971441465653616,-0.314399999999992,-0.09038771000000001
3,0.00961229,59.597,17.7089,0,80.054,0,80.3684,0.2971441465653616,-0.314399999999992,-0.09038771000000001
0,0.00965155,59.6296,17.7179,0,80.3683,0,80.6825,0.2971326271326216,-0.3141999999999996,-0.09034845000000001
1,0.00965155,59.6296,17.7179,0,80.3683,0,80.6825,0.2971326271326216,-0.3141999999999996,-0.09034845000000001
2,0.00965155,59.6296,17.7179,0,80.3683,0,80.6825,0.2971326271326216,-0.3141999999999996,-0.09034845000000001
3,0.00965155,59.6296,17.7179,0,80.3683,0,80.6825,0.2971326271326216,-0.3141999999999996,-0.09034845000000001
0,0.0096908,59.6623,17.7269,0,80.6824,0,80.9965,0.2971206222837433,-0.31409999999999627,-0.0903092
1,0.0096908,59.6623,17.7269,0,80.6824,0,80.9965,0.2971206222837433,-0.31409999999999627,-0.0903092
2,0.0096908,59.6623,17.7269,0,80.6824,0,80.9965,0.2971206222837433,-0.31409999999999627,-0.0903092
3,0.0096908,59.6623,17.7269,0,80.6824,0,80.9965,0.2971206222837433,-0.31409999999999627,-0.0903092
0,0.00973005,59.6951,17.736,0,80.9964,0,81.3105,0.29710980805610837,-0.3141000000000105,-0.09026995
1,0.00973005,59.6951,17.736,0,80.9964,0,81.3105,0.29710980805610837,-0.3141000000000105,-0.09026995
2,0.00973005,59.6951,17.736,0,80.9964,0,81.3105,0.29710980805610837,-0.3141000000000105,-0.09026995
3,0.00973005,59.6951,17.736,0,80.9964,0,81.3105,0.29710980805610837,-0.3141000000000105,-0.09026995
0,0.00976929,59.728,17.745,0,81.3103,0,81.6242,0.297096834029319,-0.31390000000000384,-0.09023071
1,0.00976929,59.728,17.745,0,81.3103,0,81.6242,0.297096834029319,-0.31390000000000384,-0.09023071
2,0.00976929,59.728,17.745,0,81.3103,0,81.6242,0.297096834029319,-0.31390000000000384,-0.09023071
3,0.00976929,59.728,17.745,0,81.3103,0,81.6242,0.297096834029319,-0.31390000000000384,-0.09023071
0,0.00980853,59.7611,17.7542,0,81.6241,0,81.9379,0.2970862267079049,-0.3138000000000005,-0.09019147000000001
1,0.00980853,59.7611,17.7542,0,81.6241,0,81.9379,0.2970862267079049,-0.3138000000000005,-0.09019147000000001
2,0.00980853,59.7611,17.7542,0,81.6241,0,81.9379,0.2970862267079049,-0.3138000000000005,-0.09019147000000001
3,0.00980853,59.7611,17.7542,0,81.6241,0,81.9379,0.2970862267079049,-0.3138000000000005,-0.09019147000000001
0,0.00984777,59.7942,17.7633,0,81.9378,0,82.2514,0.2970739587272017,-0.3136000000000081,-0.09015223
1,0.00984777,59.7942,17.7633,0,81.9378,0,82.2514,0.2970739587272017,-0.3136000000000081,-0.09015223
2,0.00984777,59.7942,17.7633,0,81.9378,0,82.2514,0.2970739587272017,-0.3136000000000081,-0.09015223
3,0.00984777,59.7942,17.7633,0,81.9378,0,82.2514,0.2970739587272017,-0.3136000000000081,-0.09015223
0,0.009887,59.8275,17.7725,0,82.2513,0,82.5649,0.29706238273265,-0.3135999999999939,-0.090113
1,0.009887,59.8275,17.7725,0,82.2513,0,82.5649,0.29706238273265,-0.3135999999999939,-0.090113
2,0.009887,59.8275,17.7725,0,82.2513,0,82.5649,0.29706238273265,-0.3135999999999939,-0.090113
3,0.009887,59.8275,17.7725,0,82.2513,0,82.5649,0.29706238273265,-0.3135999999999939,-0.090113
0,0.00992623,59.8609,17.7818,0,82.5648,0,82.8782,0.2970519939217086,-0.31340000000000146,-0.09007377000000001
1,0.00992623,59.8609,17.7818,0,82.5648,0,82.8782,0.2970519939217086,-0.31340000000000146,-0.09007377000000001
2,0.00992623,59.8609,17.7818,0,82.5648,0,82.8782,0.2970519939217086,-0.31340000000000146,-0.09007377000000001
3,0.00992623,59.8609,17.7818,0,82.5648,0,82.8782,0.2970519939217086,-0.31340000000000146,-0.09007377000000001
0,0.00996546,59.8945,17.791,0,82.8781,0,83.1914,0.29703895521226564,-0.31329999999999814,-0.09003454000000001
1,0.00996546,59.8945,17.791,0,82.8781,0,83.1914,0.29703895521226564,-0.31329999999999814,-0.09003454000000001
2,0.00996546,59.8945,17.791,0,82.8781,0,83.1914,0.29703895521226564,-0.31329999999999814,-0.09003454000000001
3,0.00996546,59.8945,17.791,0,82.8781,0,83.1914,0.29703895521226564,-0.31329999999999814,-0.09003454000000001
0,0.0100047,59.9281,17.8004,0,83.1913,0,83.5045,0.29702926845621225,-0.3131999999999948,-0.0899953
1,0.0100047,59.9281,17.8004,0,83.1913,0,83.5045,0.29702926845621225,-0.3131999999999948,-0.0899953
2,0.0100047,59.9281,17.8004,0,83.1913,0,83.5045,0.29702926845621225,-0.3131999999999948,-0.0899953
3,0.0100047,59.9281,17.8004,0,83.1913,0,83.5045,0.29702926845621225,-0.3131999999999948,-0.0899953
0,0.0100439,59.9619,17.8097,0,83.5043,0,83.8174,0.2970169341362276,-0.3131000000000057,-0.08995610000000001
1,0.0100439,59.9619,17.8097,0,83.5043,0,83.8174,0.2970169341362276,-0.3131000000000057,-0.08995610000000001
2,0.0100439,59.9619,17.8097,0,83.5043,0,83.8174,0.2970169341362276,-0.3131000000000057,-0.08995610000000001
3,0.0100439,59.9619,17.8097,0,83.5043,0,83.8174,0.2970169341362276,-0.3131000000000057,-0.08995610000000001
0,0.0100831,59.9958,17.8191,0,83.8173,0,84.1303,0.2970057854548854,-0.3130000000000024,-0.08991690000000001
1,0.0100831,59.9958,17.8191,0,83.8173,0,84.1303,0.2970057854548854,-0.3130000000000024,-0.08991690000000001
2,0.0100831,59.9958,17.8191,0,83.8173,0,84.1303,0.2970057854548854,-0.3130000000000024,-0.08991690000000001
3,0.0100831,59.9958,17.8191,0,83.8173,0,84.1303,0.2970057854548854,-0.3130000000000024,-0.08991690000000001
0,0.0101223,60.0298,17.8285,0,84.1302,0,84.443,0.2969941546199695,-0.31279999999999575,-0.0898777
1,0.0101223,60.0298,17.8285,0,84.1302,0,84.443,0.2969941546199695,-0.31279999999999575,-0.0898777
2,0.0101223,60.0298,17.8285,0,84.1302,0,84.443,0.2969941546199695,-0.31279999999999575,-0.0898777
3,0.0101223,60.0298,17.8285,0,84.1302,0,84.443,0.2969941546199695,-0.31279999999999575,-0.0898777
0,0.0101615,60.0639,17.8379,0,84.4429,0,84.7556,0.29698204250836124,-0.31270000000000664,-0.0898385
1,0.0101615,60.0639,17.8379,0,84.4429,0,84.7556,0.29698204250836124,-0.31270000000000664,-0.0898385
2,0.0101615,60.0639,17.8379,0,84.4429,0,84.7556,0.29698204250836124,-0.31270000000000664,-0.0898385
3,0.0101615,60.0639,17.8379,0,84.4429,0,84.7556,0.29698204250836124,-0.31270000000000664,-0.0898385
0,0.0102007,60.0982,17.8474,0,84.7555,0,85.0681,0.29697061980274586,-0.3126000000000033,-0.0897993
1,0.0102007,60.0982,17.8474,0,84.7555,0,85.0681,0.29697061980274586,-0.3126000000000033,-0.0897993
2,0.0102007,60.0982,17.8474,0,84.7555,0,85.0681,0.29697061980274586,-0.3126000000000033,-0.0897993
3,0.0102007,60.0982,17.8474,0,84.7555,0,85.0681,0.29697061980274586,-0.3126000000000033,-0.0897993
0,0.0102399,60.1325,17.8569,0,85.068,0,85.3805,0.29695921012831317,-0.3125,-0.08976010000000001
1,0.0102399,60.1325,17.8569,0,85.068,0,85.3805,0.29695921012831317,-0.3125,-0.08976010000000001
2,0.0102399,60.1325,17.8569,0,85.068,0,85.3805,0.29695921012831317,-0.3125,-0.08976010000000001
3,0.0102399,60.1325,17.8569,0,85.068,0,85.3805,0.29695921012831317,-0.3125,-0.08976010000000001
0,0.0102791,60.167,17.8665,0,85.3803,0,85.6927,0.296948488424743,-0.3123999999999967,-0.0897209
1,0.0102791,60.167,17.8665,0,85.3803,0,85.6927,0.296948488424743,-0.3123999999999967,-0.0897209
2,0.0102791,60.167,17.8665,0,85.3803,0,85.6927,0.296948488424743,-0.3123999999999967,-0.0897209
3,0.0102791,60.167,17.8665,0,85.3803,0,85.6927,0.296948488424743,-0.3123999999999967,-0.0897209
0,0.0103183,60.2016,17.876,0,85.6926,0,86.0049,0.29693562468546314,-0.31230000000000757,-0.0896817
1,0.0103183,60.2016,17.876,0,85.6926,0,86.0049,0.29693562468546314,-0.31230000000000757,-0.0896817
2,0.0103183,60.2016,17.876,0,85.6926,0,86.0049,0.29693562468546314,-0.31230000000000757,-0.0896817
3,0.0103183,60.2016,17.876,0,85.6926,0,86.0049,0.29693562468546314,-0.31230000000000757,-0.0896817
0,0.0103575,60.2364,17.8857,0,86.0047,0,86.3169,0.29692511011738565,-0.31220000000000425,-0.0896425
1,0.0103575,60.2364,17.8857,0,86.0047,0,86.3169,0.29692511011738565,-0.31220000000000425,-0.0896425
2,0.0103575,60.2364,17.8857,0,86.0047,0,86.3169,0.29692511011738565,-0.31220000000000425,-0.0896425
3,0.0103575,60.2364,17.8857,0,86.0047,0,86.3169,0.29692511011738565,-0.31220000000000425,-0.0896425
0,0.0103967,60.2712,17.8953,0,86.3168,0,86.6288,0.2969129485241218,-0.3119999999999976,-0.08960330000000001
1,0.0103967,60.2712,17.8953,0,86.3168,0,86.6288,0.2969129485241218,-0.3119999999999976,-0.08960330000000001
2,0.0103967,60.2712,17.8953,0,86.3168,0,86.6288,0.2969129485241218,-0.3119999999999976,-0.08960330000000001
3,0.0103967,60.2712,17.8953,0,86.3168,0,86.6288,0.2969129485241218,-0.3119999999999976,-0.08960330000000001
0,0.0104359,60.3062,17.905,0,86.6287,0,86.9406,0.2969014745266412,-0.3119000000000085,-0.08956410000000001
1,0.0104359,60.3062,17.905,0,86.6287,0,86.9406,0.2969014745266412,-0.3119000000000085,-0.08956410000000001
2,0.0104359,60.3062,17.905,0,86.6287,0,86.9406,0.2969014745266412,-0.3119000000000085,-0.08956410000000001
3,0.0104359,60.3062,17.905,0,86.6287,0,86.9406,0.2969014745266412,-0.3119000000000085,-0.08956410000000001
0,0.0104751,60.3413,17.9147,0,86.9404,0,87.2522,0.2968895218218779,-0.3118000000000052,-0.0895249
1,0.0104751,60.3413,17.9147,0,86.9404,0,87.2522,0.2968895218218779,-0.3118000000000052,-0.0895249
2,0.0104751,60.3413,17.9147,0,86.9404,0,87.2522,0.2968895218218779,-0.3118000000000052,-0.0895249
3,0.0104751,60.3413,17.9147,0,86.9404,0,87.2522,0.2968895218218779,-0.3118000000000052,-0.0895249
0,0.0105142,60.3765,17.9245,0,87.2521,0,87.5638,0.2968787475776378,-0.31170000000000186,-0.0894858
1,0.0105142,60.3765,17.9245,0,87.2521,0,87.5638,0.2968787475776378,-0.31170000000000186,-0.0894858
2,0.0105142,60.3765,17.9245,0,87.2521,0,87.5638,0.2968787475776378,-0.31170000000000186,-0.0894858
3,0.0105142,60.3765,17.9245,0,87.2521,0,87.5638,0.2968787475776378,-0.31170000000000186,-0.0894858
0,0.0105534,60.4118,17.9343,0,87.5637,0,87.8752,0.2968674944817487,-0.31150000000000944,-0.0894466
1,0.0105534,60.4118,17.9343,0,87.5637,0,87.8752,0.2968674944817487,-0.31150000000000944,-0.0894466
2,0.0105534,60.4118,17.9343,0,87.5637,0,87.8752,0.2968674944817487,-0.31150000000000944,-0.0894466
3,0.0105534,60.4118,17.9343,0,87.5637,0,87.8752,0.2968674944817487,-0.31150000000000944,-0.0894466
0,0.0105926,60.4472,17.9441,0,87.8751,0,88.1865,0.2968557634289799,-0.3113999999999919,-0.0894074
1,0.0105926,60.4472,17.9441,0,87.8751,0,88.1865,0.2968557634289799,-0.3113999999999919,-0.0894074
